id,filename,category,subcategory,speaker_id,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,preservation_priority,split,notes
MB_CRIT_ENVIRONMENTAL_CUES_029,environmental_cues_029.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_030,environmental_cues_030.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_031,environmental_cues_031.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_032,environmental_cues_032.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_033,environmental_cues_033.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.69,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_034,environmental_cues_034.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_035,environmental_cues_035.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.15,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_036,environmental_cues_036.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_037,environmental_cues_037.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.87,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_038,environmental_cues_038.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_039,environmental_cues_039.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.33,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_040,environmental_cues_040.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_041,environmental_cues_041.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_042,environmental_cues_042.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_043,environmental_cues_043.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.50,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_044,environmental_cues_044.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.34,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_045,environmental_cues_045.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.33,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_046,environmental_cues_046.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.01,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_047,environmental_cues_047.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.17,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_048,environmental_cues_048.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.34,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_049,environmental_cues_049.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_050,environmental_cues_050.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_051,environmental_cues_051.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_052,environmental_cues_052.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_053,environmental_cues_053.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.97,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_054,environmental_cues_054.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.19,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_055,environmental_cues_055.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.14,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_056,environmental_cues_056.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_057,environmental_cues_057.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_058,environmental_cues_058.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.29,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_059,environmental_cues_059.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_060,environmental_cues_060.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_061,environmental_cues_061.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_062,environmental_cues_062.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_063,environmental_cues_063.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_064,environmental_cues_064.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.17,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_065,environmental_cues_065.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.69,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_066,environmental_cues_066.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.09,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_067,environmental_cues_067.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.19,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_068,environmental_cues_068.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_069,environmental_cues_069.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_070,environmental_cues_070.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.50,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_071,environmental_cues_071.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_072,environmental_cues_072.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.09,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_073,environmental_cues_073.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.85,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_074,environmental_cues_074.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.57,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_075,environmental_cues_075.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_076,environmental_cues_076.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.42,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
