id,filename,category,subcategory,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,recording_environment,distance_class,intensity_class,synthetic,split,notes
MB_SUPP_ELECTRICAL_052,electrical_052.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_053,electrical_053.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.96,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_054,electrical_054.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_055,electrical_055.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_056,electrical_056.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.18,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_057,electrical_057.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.33,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_058,electrical_058.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.11,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_059,electrical_059.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_060,electrical_060.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.75,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_061,electrical_061.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_062,electrical_062.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.32,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_063,electrical_063.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_064,electrical_064.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_065,electrical_065.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_066,electrical_066.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_067,electrical_067.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.13,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_068,electrical_068.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_069,electrical_069.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.23,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_070,electrical_070.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.80,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_071,electrical_071.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.45,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_072,electrical_072.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_073,electrical_073.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.42,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_074,electrical_074.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_075,electrical_075.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_076,electrical_076.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.57,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_077,electrical_077.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.08,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_078,electrical_078.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_079,electrical_079.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.62,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_080,electrical_080.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.25,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_081,electrical_081.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_082,electrical_082.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_083,electrical_083.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.11,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_084,electrical_084.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_085,electrical_085.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_086,electrical_086.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_087,electrical_087.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_088,electrical_088.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_089,electrical_089.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.21,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_090,electrical_090.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_091,electrical_091.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_092,electrical_092.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.75,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_093,electrical_093.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.24,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_094,electrical_094.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_095,electrical_095.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_096,electrical_096.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.18,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_097,electrical_097.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_098,electrical_098.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_099,electrical_099.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_100,electrical_100.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.50,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_MECHANICAL_001,mechanical_001.wav,mechanical,Operational Mechanical,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (mechanical)
MB_SUPP_MECHANICAL_002,mechanical_002.wav,mechanical,Operational Mechanical,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (mechanical)
MB_SUPP_MECHANICAL_003,mechanical_003.wav,mechanical,Operational Mechanical,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (mechanical)
MB_SUPP_MECHANICAL_004,mechanical_004.wav,mechanical,Operational Mechanical,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.39,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (mechanical)
